Angkatan,Kode MK,Nama Mata Kuliah
20191,IF217A02,Sistem Informasi Geografis
20191,IF217003,Kewirausahaan
20191,IF214007,Strategi Algoritma
20191,UN15101,Bahasa Arab
20191,FIS15101,Fisika Dasar
20191,MAT15101,Kalkulus I
20191,OR15101,Olahraga
20191,IF15101,Pengantar Informatika
20191,IF15102L,Praktikum Dasar Pemrograman
20191,IF15201L,Praktikum Algoritma dan Pemrograman
20191,UN15201,AlQuran dan Ilmu Tafsir
20191,UN15205,Bahasa Indonesia
20191,UN15206,Ilmu Fiqih
20191,MAT15202,Logika Informatika
20191,UN15204,Pengetahuan Lingkungan
20191,UN15303,Ilmu TauhidAqidah
20191,MAT15302,Matematika Diskrit
20191,IF15301L,Praktikum Struktur Data
20191,UN15301,Sejarah Peradaban Islam
20191,IF15301,Struktur Data
20191,IF15703,Kewirausahaan  Etika Bisnis
20191,MAT15301,Aljabar Linier  Aljabar Geometri
20191,UN15302,Hadits dan Ilmu Hadits
20191,IF15403,Pemrograman Berorientasi Objek
20191,IF15406,Sistem Operasi
20191,IF15403L,Praktikum Pemrograman Berorientasi Objek
20191,IF15405,Strategi Algoritma
20191,IF215001,Manajemen Basis Data
20191,IF215002,Praktikum Manajemen Basis Data
20191,IF215010,Intelegensia Buatan
20191,IF215011,Manajemen Proyek Perangkat Lunak
20191,IF215003,Jaringan Komputer
20191,IF215004,Praktikum Jaringan Komputer
20191,IF215005,Pengembangan Aplikasi Mobile
20191,IF215006,Praktikum Pengembangan Aplikasi Mobile
20191,IF215008,Praktikum Pengembangan Aplikasi Web
20191,IF215007,Pengembangan Aplikasi Web
20191,IF216002,Proyek Perangkat Lunak
20191,IF216003,Sistem Terdistribusi
20191,IF216005,Sistem Multimedia
20191,IF216006,Praktikum Sistem Multimedia
20191,IF216007,Pembelajaran Mesin
20191,IF216008,Praktikum Pembelajaran Mesin
20191,IF217003,Kewirausahaan
20191,IF217A07,Teknologi Basis Data
20191,IF217005,Kapita Selekta Informatika
20191,IF217A01,E-Commerce
20191,UN218502,Kuliah Kerja Mahasiswa
20191,IF217001,Kerja Praktek/Magang
20191,UN15101,Bahasa Arab
20191,UN15102,Bahasa Inggris I
20191,OR15101,Olahraga
20191,IF15101,Pengantar Informatika
20191,UN15201,AlQuran dan Ilmu Tafsir
20191,UN15205,Bahasa Indonesia
20191,UN15202,Bahasa Inggris II
20191,UN15206,Ilmu Fiqih
20191,MAT15202,Logika Informatika
20191,UN15204,Pengetahuan Lingkungan
20191,MAT15301,Aljabar Linier  Aljabar Geometri
20191,UN15302,Hadits dan Ilmu Hadits
20191,UN15303,Ilmu TauhidAqidah
20191,MAT15302,Matematika Diskrit
20191,IF15301L,Praktikum Struktur Data
20191,MAT15303,Probabilitas dan Statistika
20191,IF15301,Struktur Data
20191,IF15403,Pemrograman Berorientasi Objek
20191,IF15404,Teori Bahasa dan Otomata
20191,IF15403L,Praktikum Pemrograman Berorientasi Objek
20191,IF215001,Manajemen Basis Data
20191,IF215002,Praktikum Manajemen Basis Data
20191,IF215003,Jaringan Komputer
20191,IF215004,Praktikum Jaringan Komputer
20191,IF215005,Pengembangan Aplikasi Mobile
20191,IF215006,Praktikum Pengembangan Aplikasi Mobile
20191,IF215007,Pengembangan Aplikasi Web
20191,IF215009,Interaksi Manusia dan Komputer
20191,IF215010,Intelegensia Buatan
20191,IF215011,Manajemen Proyek Perangkat Lunak
20191,IF215008,Praktikum Pengembangan Aplikasi Web
20191,IF216002,Proyek Perangkat Lunak
20191,IF216001,Sistem Informasi
20191,IF216005,Sistem Multimedia
20191,IF216004,Grafika Komputer
20191,IF217002,ICT dan Islam
20191,IF217003,Kewirausahaan
20191,UN218502,Kuliah Kerja Mahasiswa
20191,IF217C01,Perawatan Perangkat Lunak
20191,IF217A01,E-Commerce
20191,UN15101,Bahasa Arab
20191,OR15101,Olahraga
20191,IF15101,Pengantar Informatika
20191,FIS15101L,Praktikum Fisika Dasar
20191,UN15201,AlQuran dan Ilmu Tafsir
20191,UN15202,Bahasa Inggris II
20191,UN15206,Ilmu Fiqih
20191,MAT15202,Logika Informatika
20191,UN15203,Pancasila  Kewarganegaraan
20191,UN15204,Pengetahuan Lingkungan
20191,IF15302,Organisasi dan Arsitektur Komputer
20191,MAT15301,Aljabar Linier  Aljabar Geometri
20191,UN15302,Hadits dan Ilmu Hadits
20191,UN15303,Ilmu TauhidAqidah
20191,MAT15303,Probabilitas dan Statistika
20191,UN15301,Sejarah Peradaban Islam
20191,IF15301L,Praktikum Struktur Data
20191,IF15401,Basis Data
20191,IF15403,Pemrograman Berorientasi Objek
20191,IF15404,Teori Bahasa dan Otomata
20191,IF15406,Sistem Operasi
20191,IF15405,Strategi Algoritma
20191,IF15401L,Praktikum Basis Data
20191,IF215001,Manajemen Basis Data
20191,IF215002,Praktikum Manajemen Basis Data
20191,IF215009,Interaksi Manusia dan Komputer
20191,IF215010,Intelegensia Buatan
20191,IF215011,Manajemen Proyek Perangkat Lunak
20191,IF215003,Jaringan Komputer
20191,IF215004,Praktikum Jaringan Komputer
20191,IF215005,Pengembangan Aplikasi Mobile
20191,IF215006,Praktikum Pengembangan Aplikasi Mobile
20191,IF215007,Pengembangan Aplikasi Web
20191,IF215008,Praktikum Pengembangan Aplikasi Web
20191,IF216001,Sistem Informasi
20191,IF216002,Proyek Perangkat Lunak
20191,IF216003,Sistem Terdistribusi
20191,IF216004,Grafika Komputer
20191,IF216005,Sistem Multimedia
20191,IF216006,Praktikum Sistem Multimedia
20191,IF216007,Pembelajaran Mesin
20191,IF216008,Praktikum Pembelajaran Mesin
20191,IF217001,Kerja Praktek/Magang
20191,IF217002,ICT dan Islam
20191,IF217003,Kewirausahaan
20191,IF217A07,Teknologi Basis Data
20191,UN218502,Kuliah Kerja Mahasiswa
20191,IF217005,Kapita Selekta Informatika
20191,IF217D02,Pembelajaran Mesin Lanjut
20191,IF217D01,Penggalian Data
20191,UN15101,Bahasa Arab
20191,UN15102,Bahasa Inggris I
20191,IF15102,Dasar Pemrograman
20191,FIS15101,Fisika Dasar
20191,MAT15101,Kalkulus I
20191,OR15101,Olahraga
20191,IF15101,Pengantar Informatika
20191,TW15101,Praktek Tilawah
20191,IF15102L,Praktikum Dasar Pemrograman
20191,IF15201L,Praktikum Algoritma dan Pemrograman
20191,UN15201,AlQuran dan Ilmu Tafsir
20191,IF15201,Algoritma dan Pemrograman
20191,UN15205,Bahasa Indonesia
20191,UN15202,Bahasa Inggris II
20191,UN15206,Ilmu Fiqih
20191,MAT15201,Kalkulus II
20191,MAT15202,Logika Informatika
20191,UN15203,Pancasila  Kewarganegaraan
20191,UN15204,Pengetahuan Lingkungan
20191,MAT15301,Aljabar Linier  Aljabar Geometri
20191,MAT15302,Matematika Diskrit
20191,MAT15303,Probabilitas dan Statistika
20191,UN15302,Hadits dan Ilmu Hadits
20191,IB15201,Praktek Ibadah
20191,UN15303,Ilmu TauhidAqidah
20191,IF15301L,Praktikum Struktur Data
20191,UN15301,Sejarah Peradaban Islam
20191,IF15301,Struktur Data
20191,IF15505,Interaksi Manusia dan Komputer
20191,IF15401,Basis Data
20191,IF15402,Rekayasa Perangkat Lunak
20191,IF15403,Pemrograman Berorientasi Objek
20191,IF15404,Teori Bahasa dan Otomata
20191,IF15405,Strategi Algoritma
20191,IF15406,Sistem Operasi
20191,UN15407,Akhlaq Tasawuf
20191,IF15605,Komunikasi Antar Personel
20191,IF15401L,Praktikum Basis Data
20191,IF15402L,Praktikum Rekayasa Perangkat Lunak
20191,MAN15601,Manajemen
20191,IF15403L,Praktikum Pemrograman Berorientasi Objek
20191,IF215001,Manajemen Basis Data
20191,IF215002,Praktikum Manajemen Basis Data
20191,IF215003,Jaringan Komputer
20191,IF215004,Praktikum Jaringan Komputer
20191,IF215005,Pengembangan Aplikasi Mobile
20191,IF215006,Praktikum Pengembangan Aplikasi Mobile
20191,IF215011,Manajemen Proyek Perangkat Lunak
20191,IF217002,ICT dan Islam
20191,IF215007,Pengembangan Aplikasi Web
20191,IF215010,Intelegensia Buatan
20191,IF215008,Praktikum Pengembangan Aplikasi Web
20191,TH213010,Tahfidz
20191,IF217003,Kewirausahaan
20191,IF216001,Sistem Informasi
20191,IF216002,Proyek Perangkat Lunak
20191,IF216003,Sistem Terdistribusi
20191,IF216004,Grafika Komputer
20191,IF216005,Sistem Multimedia
20191,IF216006,Praktikum Sistem Multimedia
20191,IF216007,Pembelajaran Mesin
20191,IF216008,Praktikum Pembelajaran Mesin
20191,IF216009,Metodologi Penelitian
20191,IF217001,Kerja Praktek/Magang
20191,IF217D03,Pengolahan Citra Digital
20191,UN218502,Kuliah Kerja Mahasiswa
20191,IF217D02,Pembelajaran Mesin Lanjut
20191,IF217A05,Visualisasi Data
20191,IF218003,Komprehensif
20191,IF218001,Tugas Akhir dan Seminar
20191,IF15102L,Praktikum Dasar Pemrograman
20191,UN15101,Bahasa Arab
20191,IF15102,Dasar Pemrograman
20191,OR15101,Olahraga
20191,IF15101,Pengantar Informatika
20191,FIS15101L,Praktikum Fisika Dasar
20191,UN15201,AlQuran dan Ilmu Tafsir
20191,UN15205,Bahasa Indonesia
20191,UN15206,Ilmu Fiqih
20191,IF15201L,Praktikum Algoritma dan Pemrograman
20191,MAT15301,Aljabar Linier  Aljabar Geometri
20191,UN15302,Hadits dan Ilmu Hadits
20191,UN15303,Ilmu TauhidAqidah
20191,IF15301L,Praktikum Struktur Data
20191,IF15505,Interaksi Manusia dan Komputer
20191,IF15406,Sistem Operasi
20191,IF15403,Pemrograman Berorientasi Objek
20191,IF15401,Basis Data
20191,IF15401L,Praktikum Basis Data
20191,IF215001,Manajemen Basis Data
20191,IF215002,Praktikum Manajemen Basis Data
20191,IF215003,Jaringan Komputer
20191,IF215004,Praktikum Jaringan Komputer
20191,IF215005,Pengembangan Aplikasi Mobile
20191,IF215006,Praktikum Pengembangan Aplikasi Mobile
20191,IF215010,Intelegensia Buatan
20191,IF215011,Manajemen Proyek Perangkat Lunak
20191,IF217002,ICT dan Islam
20191,IF214007,Strategi Algoritma
20191,IF217B03,Jaringan Komputer Lanjut
20191,IF217A01,E-Commerce
20191,IF217003,Kewirausahaan
20191,UN218502,Kuliah Kerja Mahasiswa
20191,IF216003,Sistem Terdistribusi
20191,UN15101,Bahasa Arab
20191,IF15102,Dasar Pemrograman
20191,FIS15101,Fisika Dasar
20191,MAT15101,Kalkulus I
20191,OR15101,Olahraga
20191,IF15101,Pengantar Informatika
20191,TW15101,Praktek Tilawah
20191,IF15201,Algoritma dan Pemrograman
20191,IF15201L,Praktikum Algoritma dan Pemrograman
20191,MAT15201,Kalkulus II
20191,MAT15202,Logika Informatika
20191,UN15201,AlQuran dan Ilmu Tafsir
20191,UN15202,Bahasa Inggris II
20191,UN15203,Pancasila  Kewarganegaraan
20191,UN15204,Pengetahuan Lingkungan
20191,UN15206,Ilmu Fiqih
20191,MAT15301,Aljabar Linier  Aljabar Geometri
20191,UN15302,Hadits dan Ilmu Hadits
20191,UN15303,Ilmu TauhidAqidah
20191,IF15302,Organisasi dan Arsitektur Komputer
20191,IF15301L,Praktikum Struktur Data
20191,MAT15303,Probabilitas dan Statistika
20191,UN15301,Sejarah Peradaban Islam
20191,IF15703,Kewirausahaan  Etika Bisnis
20191,IF15401,Basis Data
20191,IF15402,Rekayasa Perangkat Lunak
20191,IF15403,Pemrograman Berorientasi Objek
20191,IF15404,Teori Bahasa dan Otomata
20191,IF15405,Strategi Algoritma
20191,IF15406,Sistem Operasi
20191,UN15407,Akhlaq Tasawuf
20191,MAN15601,Manajemen
20191,IF15401L,Praktikum Basis Data
20191,IF15403L,Praktikum Pemrograman Berorientasi Objek
20191,IF215002,Praktikum Manajemen Basis Data
20191,IF215005,Pengembangan Aplikasi Mobile
20191,IF215006,Praktikum Pengembangan Aplikasi Mobile
20191,IF215007,Pengembangan Aplikasi Web
20191,IF215008,Praktikum Pengembangan Aplikasi Web
20191,IF215009,Interaksi Manusia dan Komputer
20191,IF215003,Jaringan Komputer
20191,IF215004,Praktikum Jaringan Komputer
20191,IF215001,Manajemen Basis Data
20191,IF215011,Manajemen Proyek Perangkat Lunak
20191,IF217002,ICT dan Islam
20191,IF215010,Intelegensia Buatan
20191,IF216001,Sistem Informasi
20191,IF216002,Proyek Perangkat Lunak
20191,IF216003,Sistem Terdistribusi
20191,IF216004,Grafika Komputer
20191,IF216005,Sistem Multimedia
20191,IF216007,Pembelajaran Mesin
20191,IF216008,Praktikum Pembelajaran Mesin
20191,IF217D03,Pengolahan Citra Digital
20191,IF217001,Kerja Praktek/Magang
20191,IF217A01,E-Commerce
20191,UN218502,Kuliah Kerja Mahasiswa
20191,IF217A03,Sistem Informasi Lanjut
20191,IF218001,Tugas Akhir dan Seminar
20191,201004-705-03-012,Praktek Ibadah
20191,UN15101,Bahasa Arab
20191,UN15102,Bahasa Inggris I
20191,IF15102,Dasar Pemrograman
20191,FIS15101,Fisika Dasar
20191,MAT15101,Kalkulus I
20191,OR15101,Olahraga
20191,UN15201,AlQuran dan Ilmu Tafsir
20191,UN15205,Bahasa Indonesia
20191,UN15202,Bahasa Inggris II
20191,UN15206,Ilmu Fiqih
20191,MAT15201,Kalkulus II
20191,MAT15202,Logika Informatika
20191,UN15204,Pengetahuan Lingkungan
20191,IF15201L,Praktikum Algoritma dan Pemrograman
20191,IF15301L,Praktikum Struktur Data
20191,MAT15303,Probabilitas dan Statistika
20191,IF15301,Struktur Data
20191,MAT15301,Aljabar Linier  Aljabar Geometri
20191,UN15302,Hadits dan Ilmu Hadits
20191,UN15303,Ilmu TauhidAqidah
20191,MAT15302,Matematika Diskrit
20191,IF15302,Organisasi dan Arsitektur Komputer
20191,IF15401,Basis Data
20191,IF15402,Rekayasa Perangkat Lunak
20191,IF15403,Pemrograman Berorientasi Objek
20191,IF15404,Teori Bahasa dan Otomata
20191,IF15405,Strategi Algoritma
20191,IF15406,Sistem Operasi
20191,IF15403L,Praktikum Pemrograman Berorientasi Objek
20191,UN15407,Akhlaq Tasawuf
20191,IF15605,Komunikasi Antar Personel
20191,MAN15601,Manajemen
20191,IF15401L,Praktikum Basis Data
20191,IF15402L,Praktikum Rekayasa Perangkat Lunak
20191,IF215001,Manajemen Basis Data
20191,IF215002,Praktikum Manajemen Basis Data
20191,IF215009,Interaksi Manusia dan Komputer
20191,IF215010,Intelegensia Buatan
20191,IF215011,Manajemen Proyek Perangkat Lunak
20191,IF217003,Kewirausahaan
20191,IF215003,Jaringan Komputer
20191,IF215004,Praktikum Jaringan Komputer
20191,IF215005,Pengembangan Aplikasi Mobile
20191,IF215006,Praktikum Pengembangan Aplikasi Mobile
20191,IF215007,Pengembangan Aplikasi Web
20191,IF215008,Praktikum Pengembangan Aplikasi Web
20191,IF216001,Sistem Informasi
20191,IF216002,Proyek Perangkat Lunak
20191,IF216003,Sistem Terdistribusi
20191,IF216004,Grafika Komputer
20191,IF216006,Praktikum Sistem Multimedia
20191,IF216007,Pembelajaran Mesin
20191,IF216008,Praktikum Pembelajaran Mesin
20191,IF217002,ICT dan Islam
20191,IF217A01,E-Commerce
20191,UN218502,Kuliah Kerja Mahasiswa
20191,IF217C01,Perawatan Perangkat Lunak
20191,UN15101,Bahasa Arab
20191,IF15102,Dasar Pemrograman
20191,OR15101,Olahraga
20191,IF15101,Pengantar Informatika
20191,IF15201L,Praktikum Algoritma dan Pemrograman
20191,UN15201,AlQuran dan Ilmu Tafsir
20191,UN15205,Bahasa Indonesia
20191,UN15206,Ilmu Fiqih
20191,MAT15202,Logika Informatika
20191,UN15204,Pengetahuan Lingkungan
20191,MAT15301,Aljabar Linier  Aljabar Geometri
20191,UN15302,Hadits dan Ilmu Hadits
20191,UN15303,Ilmu TauhidAqidah
20191,IF15302,Organisasi dan Arsitektur Komputer
20191,IF15301L,Praktikum Struktur Data
20191,MAT15303,Probabilitas dan Statistika
20191,IF15301,Struktur Data
20191,IF15505,Interaksi Manusia dan Komputer
20191,IF15401,Basis Data
20191,IF15402,Rekayasa Perangkat Lunak
20191,IF15403,Pemrograman Berorientasi Objek
20191,IF15405,Strategi Algoritma
20191,IF15406,Sistem Operasi
20191,UN15407,Akhlaq Tasawuf
20191,MAN15601,Manajemen
20191,IF15605,Komunikasi Antar Personel
20191,IF15401L,Praktikum Basis Data
20191,IF15403L,Praktikum Pemrograman Berorientasi Objek
20191,IF215001,Manajemen Basis Data
20191,IF215002,Praktikum Manajemen Basis Data
20191,IF215010,Intelegensia Buatan
20191,IF215011,Manajemen Proyek Perangkat Lunak
20191,IF217002,ICT dan Islam
20191,IF215005,Pengembangan Aplikasi Mobile
20191,IF215006,Praktikum Pengembangan Aplikasi Mobile
20191,IF215007,Pengembangan Aplikasi Web
20191,IF215008,Praktikum Pengembangan Aplikasi Web
20191,IF215003,Jaringan Komputer
20191,IF215004,Praktikum Jaringan Komputer
20191,IF216002,Proyek Perangkat Lunak
20191,IF216004,Grafika Komputer
20191,IF216006,Praktikum Sistem Multimedia
20191,IF216007,Pembelajaran Mesin
20191,IF216008,Praktikum Pembelajaran Mesin
20191,IF217A03,Sistem Informasi Lanjut
20191,UN218502,Kuliah Kerja Mahasiswa
20191,UN15101,Bahasa Arab
20191,OR15101,Olahraga
20191,IF15102L,Praktikum Dasar Pemrograman
20191,UN15201,AlQuran dan Ilmu Tafsir
20191,IF15201,Algoritma dan Pemrograman
20191,UN15206,Ilmu Fiqih
20191,MAT15201,Kalkulus II
20191,UN15203,Pancasila  Kewarganegaraan
20191,UN15204,Pengetahuan Lingkungan
20191,IF15201L,Praktikum Algoritma dan Pemrograman
20191,MAT15301,Aljabar Linier  Aljabar Geometri
20191,UN15302,Hadits dan Ilmu Hadits
20191,UN15303,Ilmu TauhidAqidah
20191,IF15302,Organisasi dan Arsitektur Komputer
20191,MAT15303,Probabilitas dan Statistika
20191,UN15301,Sejarah Peradaban Islam
20191,IF15301,Struktur Data
20191,IF15505,Interaksi Manusia dan Komputer
20191,IF15401,Basis Data
20191,IF15403,Pemrograman Berorientasi Objek
20191,IF15403L,Praktikum Pemrograman Berorientasi Objek
20191,IF15405,Strategi Algoritma
20191,IF15406,Sistem Operasi
20191,UN15407,Akhlaq Tasawuf
20191,IF15401L,Praktikum Basis Data
20191,IF15605,Komunikasi Antar Personel
20191,IF15402,Rekayasa Perangkat Lunak
20191,IF215001,Manajemen Basis Data
20191,IF215002,Praktikum Manajemen Basis Data
20191,IF215010,Intelegensia Buatan
20191,IF215011,Manajemen Proyek Perangkat Lunak
20191,IF217002,ICT dan Islam
20191,IF217003,Kewirausahaan
20191,IF215005,Pengembangan Aplikasi Mobile
20191,IF215006,Praktikum Pengembangan Aplikasi Mobile
20191,IF215007,Pengembangan Aplikasi Web
20191,IF215003,Jaringan Komputer
20191,IF215004,Praktikum Jaringan Komputer
20191,IF216002,Proyek Perangkat Lunak
20191,IF216003,Sistem Terdistribusi
20191,IF216004,Grafika Komputer
20191,IF216006,Praktikum Sistem Multimedia
20191,IF216007,Pembelajaran Mesin
20191,IF216008,Praktikum Pembelajaran Mesin
20191,IF217A05,Visualisasi Data
20191,UN218502,Kuliah Kerja Mahasiswa
20191,IF217005,Kapita Selekta Informatika
20191,UN15101,Bahasa Arab
20191,UN15102,Bahasa Inggris I
20191,IF15102,Dasar Pemrograman
20191,FIS15101,Fisika Dasar
20191,OR15101,Olahraga
20191,IF15101,Pengantar Informatika
20191,IF15201,Algoritma dan Pemrograman
20191,MAT15201,Kalkulus II
20191,UN15201,AlQuran dan Ilmu Tafsir
20191,UN15203,Pancasila  Kewarganegaraan
20191,UN15204,Pengetahuan Lingkungan
20191,UN15206,Ilmu Fiqih
20191,IF15201L,Praktikum Algoritma dan Pemrograman
20191,MAT15301,Aljabar Linier  Aljabar Geometri
20191,UN15302,Hadits dan Ilmu Hadits
20191,UN15303,Ilmu TauhidAqidah
20191,IF15302,Organisasi dan Arsitektur Komputer
20191,IF15301L,Praktikum Struktur Data
20191,MAT15303,Probabilitas dan Statistika
20191,UN15301,Sejarah Peradaban Islam
20191,IF15301,Struktur Data
20191,IF15401,Basis Data
20191,IF15402,Rekayasa Perangkat Lunak
20191,IF15403,Pemrograman Berorientasi Objek
20191,IF15405,Strategi Algoritma
20191,IF15406,Sistem Operasi
20191,UN15407,Akhlaq Tasawuf
20191,MAN15601,Manajemen
20191,IF15605,Komunikasi Antar Personel
20191,IF15401L,Praktikum Basis Data
20191,IF15403L,Praktikum Pemrograman Berorientasi Objek
20191,IF215001,Manajemen Basis Data
20191,IF215002,Praktikum Manajemen Basis Data
20191,IF215009,Interaksi Manusia dan Komputer
20191,IF215010,Intelegensia Buatan
20191,IF215011,Manajemen Proyek Perangkat Lunak
20191,IF215003,Jaringan Komputer
20191,IF215004,Praktikum Jaringan Komputer
20191,IF215005,Pengembangan Aplikasi Mobile
20191,IF215006,Praktikum Pengembangan Aplikasi Mobile
20191,IF215007,Pengembangan Aplikasi Web
20191,IF217003,Kewirausahaan
20191,IF216001,Sistem Informasi
20191,IF216003,Sistem Terdistribusi
20191,IF216004,Grafika Komputer
20191,IF216005,Sistem Multimedia
20191,IF216006,Praktikum Sistem Multimedia
20191,IF216007,Pembelajaran Mesin
20191,IF216008,Praktikum Pembelajaran Mesin
20191,IF217002,ICT dan Islam
20191,IF217A03,Sistem Informasi Lanjut
20191,UN218502,Kuliah Kerja Mahasiswa
20191,IF217A01,E-Commerce
20191,IF217C01,Perawatan Perangkat Lunak
20191,UN15101,Bahasa Arab
20191,UN15102,Bahasa Inggris I
20191,FIS15101,Fisika Dasar
20191,OR15101,Olahraga
20191,IF15101,Pengantar Informatika
20191,UN15201,AlQuran dan Ilmu Tafsir
20191,IF15201,Algoritma dan Pemrograman
20191,UN15205,Bahasa Indonesia
20191,UN15206,Ilmu Fiqih
20191,MAT15201,Kalkulus II
20191,UN15203,Pancasila  Kewarganegaraan
20191,UN15204,Pengetahuan Lingkungan
20191,IF15505,Interaksi Manusia dan Komputer
20191,UN15302,Hadits dan Ilmu Hadits
20191,UN15303,Ilmu TauhidAqidah
20191,MAT15302,Matematika Diskrit
20191,IF15301L,Praktikum Struktur Data
20191,IF15402,Rekayasa Perangkat Lunak
20191,IF15403,Pemrograman Berorientasi Objek
20191,IF15405,Strategi Algoritma
20191,IF15406,Sistem Operasi
20191,IF15605,Komunikasi Antar Personel
20191,IF215001,Manajemen Basis Data
20191,IF215002,Praktikum Manajemen Basis Data
20191,IF215003,Jaringan Komputer
20191,IF215004,Praktikum Jaringan Komputer
20191,IF215005,Pengembangan Aplikasi Mobile
20191,IF215006,Praktikum Pengembangan Aplikasi Mobile
20191,IF215008,Praktikum Pengembangan Aplikasi Web
20191,IF215010,Intelegensia Buatan
20191,IF215011,Manajemen Proyek Perangkat Lunak
20191,IF215007,Pengembangan Aplikasi Web
20191,IF216009,Metodologi Penelitian
20191,IF216006,Praktikum Sistem Multimedia
20191,IF216007,Pembelajaran Mesin
20191,IF216001,Sistem Informasi
20191,IF216003,Sistem Terdistribusi
20191,IF217A03,Sistem Informasi Lanjut
20191,IF217A01,E-Commerce
20191,UN15101,Bahasa Arab
20191,OR15101,Olahraga
20191,UN15201,AlQuran dan Ilmu Tafsir
20191,IF15201,Algoritma dan Pemrograman
20191,UN15206,Ilmu Fiqih
20191,MAT15201,Kalkulus II
20191,UN15203,Pancasila  Kewarganegaraan
20191,UN15204,Pengetahuan Lingkungan
20191,MAT15301,Aljabar Linier  Aljabar Geometri
20191,MAT15303,Probabilitas dan Statistika
20191,UN15301,Sejarah Peradaban Islam
20191,UN15302,Hadits dan Ilmu Hadits
20191,UN15303,Ilmu TauhidAqidah
20191,IF15403,Pemrograman Berorientasi Objek
20191,IF15406,Sistem Operasi
20191,UN15407,Akhlaq Tasawuf
